state,district,age_0_5,age_5_17,age_18_greater,total_enrolments,mbu_eligible,bio_age_5_17,bio_age_17_,total_bio_updates,mbu_compliance_ratio,mbu_gap,risk_category
Sikkim,West Sikkim,206.0,256.0,39.0,501.0,462.0,2262.0,1029.0,3291.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Ariyalur,1927.0,405.0,80.0,2412.0,2332.0,31344.0,46129.0,77473.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Chengalpattu,862.0,319.0,72.0,1253.0,1181.0,3965.0,2283.0,6248.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Chennai,7686.0,2159.0,198.0,10043.0,9845.0,112681.0,120349.0,233030.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Coimbatore,7139.0,1804.0,43.0,8986.0,8943.0,75352.0,144370.0,219722.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Cuddalore,7493.0,1093.0,44.0,8630.0,8586.0,90307.0,77798.0,168105.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Dharmapuri,4840.0,851.0,48.0,5739.0,5691.0,67201.0,37657.0,104858.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Dindigul,4678.0,1393.0,12.0,6083.0,6071.0,65029.0,121094.0,186123.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Erode,4964.0,1045.0,8.0,6017.0,6009.0,64193.0,83302.0,147495.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Kallakurichi,877.0,149.0,38.0,1064.0,1026.0,2550.0,2268.0,4818.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Kancheepuram,9629.0,3354.0,67.0,13050.0,12983.0,120462.0,113457.0,233919.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Kanchipuram,277.0,89.0,21.0,387.0,366.0,1.0,8.0,9.0,0.273224043715847,365.0,Red (Service Desert)
Tamil Nadu,Kanniyakumari,2139.0,135.0,1.0,2275.0,2274.0,27515.0,41917.0,69432.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Kanyakumari,1896.0,92.0,17.0,2005.0,1988.0,21726.0,8022.0,29748.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Karur,3362.0,654.0,3.0,4019.0,4016.0,27884.0,29923.0,57807.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Krishnagiri,4157.0,910.0,8.0,5075.0,5067.0,73365.0,47438.0,120803.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Madurai,8875.0,1024.0,39.0,9938.0,9899.0,100202.0,113596.0,213798.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Mayiladuthurai,437.0,64.0,1.0,502.0,501.0,3442.0,867.0,4309.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Nagapattinam,3315.0,732.0,0.0,4047.0,4047.0,35304.0,45373.0,80677.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Namakkal,4257.0,606.0,9.0,4872.0,4863.0,47020.0,73971.0,120991.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Namakkal   *,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Red (Service Desert)
Tamil Nadu,Perambalur,1898.0,232.0,0.0,2130.0,2130.0,25143.0,31894.0,57037.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Pudukkottai,5339.0,1670.0,36.0,7045.0,7009.0,52246.0,78060.0,130306.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Ramanathapuram,3318.0,644.0,43.0,4005.0,3962.0,45471.0,54948.0,100419.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Ranipet,97.0,13.0,1.0,111.0,110.0,423.0,214.0,637.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Salem,8417.0,1608.0,224.0,10249.0,10025.0,118161.0,122483.0,240644.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Sivaganga,3740.0,685.0,21.0,4446.0,4425.0,43566.0,51624.0,95190.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tenkasi,1150.0,118.0,0.0,1268.0,1268.0,7560.0,2643.0,10203.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Thanjavur,5881.0,1471.0,20.0,7372.0,7352.0,71305.0,98262.0,169567.0,100.0,0.0,Green (Compliant)
Tamil Nadu,The Nilgiris,1279.0,430.0,5.0,1714.0,1709.0,22599.0,21505.0,44104.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Theni,2908.0,563.0,2.0,3473.0,3471.0,38916.0,47806.0,86722.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Thiruvallur,461.0,134.0,10.0,605.0,595.0,939.0,1958.0,2897.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Thiruvarur,3346.0,816.0,3.0,4165.0,4162.0,36203.0,36596.0,72799.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Thoothukkudi,4439.0,877.0,3.0,5319.0,5316.0,70728.0,69133.0,139861.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tiruchirappalli,8396.0,1531.0,5.0,9932.0,9927.0,71253.0,122317.0,193570.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tirunelveli,8303.0,1370.0,2.0,9675.0,9673.0,97249.0,117524.0,214773.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tirupathur,4.0,0.0,0.0,4.0,4.0,50.0,9.0,59.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tirupattur,944.0,102.0,2.0,1048.0,1046.0,8965.0,3146.0,12111.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tiruppur,5078.0,1109.0,5.0,6192.0,6187.0,71207.0,77565.0,148772.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tiruvallur,8712.0,2665.0,58.0,11435.0,11377.0,125834.0,111959.0,237793.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tiruvannamalai,6556.0,677.0,33.0,7266.0,7233.0,82696.0,58759.0,141455.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Tiruvarur,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,Red (Service Desert)
Tamil Nadu,Tuticorin,1.0,1.0,0.0,2.0,2.0,1.0,5.0,6.0,50.0,1.0,Yellow (Moderate Risk)
Tamil Nadu,Vellore,8271.0,1309.0,53.0,9633.0,9580.0,99121.0,92682.0,191803.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Villupuram,5854.0,915.0,3.0,6772.0,6769.0,85898.0,35363.0,121261.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Viluppuram,4341.0,781.0,0.0,5122.0,5122.0,22410.0,63056.0,85466.0,100.0,0.0,Green (Compliant)
Tamil Nadu,Virudhunagar,4769.0,627.0,11.0,5407.0,5396.0,59765.0,61529.0,121294.0,100.0,0.0,Green (Compliant)
Tamilnadu,Chennai,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Red (Service Desert)
Telangana,Adilabad,2517.0,467.0,3.0,2987.0,2984.0,44923.0,35360.0,80283.0,100.0,0.0,Green (Compliant)
Telangana,Bhadradri Kothagudem,2490.0,682.0,39.0,3211.0,3172.0,11882.0,9721.0,21603.0,100.0,0.0,Green (Compliant)
Telangana,Hanumakonda,916.0,109.0,5.0,1030.0,1025.0,1831.0,7186.0,9017.0,100.0,0.0,Green (Compliant)
Telangana,Hyderabad,19721.0,5600.0,669.0,25990.0,25321.0,133421.0,95120.0,228541.0,100.0,0.0,Green (Compliant)
Telangana,Jagitial,1488.0,98.0,9.0,1595.0,1586.0,6634.0,4111.0,10745.0,100.0,0.0,Green (Compliant)
Telangana,Jangaon,66.0,15.0,0.0,81.0,81.0,128.0,152.0,280.0,100.0,0.0,Green (Compliant)
Telangana,Jangoan,892.0,130.0,0.0,1022.0,1022.0,3951.0,3328.0,7279.0,100.0,0.0,Green (Compliant)
Telangana,Jayashankar Bhupalpally,670.0,173.0,4.0,847.0,843.0,2077.0,2491.0,4568.0,100.0,0.0,Green (Compliant)
Telangana,Jogulamba Gadwal,1543.0,299.0,2.0,1844.0,1842.0,6006.0,5324.0,11330.0,100.0,0.0,Green (Compliant)
Telangana,K.v. Rangareddy,13564.0,3681.0,164.0,17409.0,17245.0,122856.0,125725.0,248581.0,100.0,0.0,Green (Compliant)
Telangana,Kamareddy,1862.0,144.0,2.0,2008.0,2006.0,7963.0,7278.0,15241.0,100.0,0.0,Green (Compliant)
Telangana,Karimnagar,5115.0,686.0,7.0,5808.0,5801.0,68569.0,67307.0,135876.0,100.0,0.0,Green (Compliant)
Telangana,Khammam,2800.0,1079.0,9.0,3888.0,3879.0,44451.0,17719.0,62170.0,100.0,0.0,Green (Compliant)
Telangana,Komaram Bheem,917.0,189.0,0.0,1106.0,1106.0,4930.0,4747.0,9677.0,100.0,0.0,Green (Compliant)
Telangana,Mahabubabad,1249.0,253.0,1.0,1503.0,1502.0,5922.0,4258.0,10180.0,100.0,0.0,Green (Compliant)
Telangana,Mahabubnagar,7689.0,2463.0,16.0,10168.0,10152.0,104613.0,90436.0,195049.0,100.0,0.0,Green (Compliant)
Telangana,Mancherial,924.0,169.0,1.0,1094.0,1093.0,7258.0,5151.0,12409.0,100.0,0.0,Green (Compliant)
Telangana,Medak,6158.0,1379.0,7.0,7544.0,7537.0,66461.0,60205.0,126666.0,100.0,0.0,Green (Compliant)
Telangana,Medchal Malkajgiri,409.0,265.0,30.0,704.0,674.0,0.0,0.0,0.0,0.0,674.0,Red (Service Desert)
Telangana,Medchal-malkajgiri,3064.0,900.0,106.0,4070.0,3964.0,13800.0,16330.0,30130.0,100.0,0.0,Green (Compliant)
Telangana,Medchal?malkajgiri,1.0,1.0,0.0,2.0,2.0,490.0,366.0,856.0,100.0,0.0,Green (Compliant)
Telangana,Medchal−malkajgiri,445.0,88.0,2.0,535.0,533.0,3466.0,1147.0,4613.0,100.0,0.0,Green (Compliant)
Telangana,Mulugu,700.0,233.0,4.0,937.0,933.0,2353.0,3034.0,5387.0,100.0,0.0,Green (Compliant)
Telangana,Nagarkurnool,1077.0,282.0,2.0,1361.0,1359.0,7210.0,5244.0,12454.0,100.0,0.0,Green (Compliant)
Telangana,Nalgonda,5405.0,1246.0,10.0,6661.0,6651.0,80121.0,57868.0,137989.0,100.0,0.0,Green (Compliant)
Telangana,Narayanpet,1082.0,224.0,4.0,1310.0,1306.0,2929.0,3358.0,6287.0,100.0,0.0,Green (Compliant)
Telangana,Nirmal,1292.0,106.0,3.0,1401.0,1398.0,6240.0,7084.0,13324.0,100.0,0.0,Green (Compliant)
Telangana,Nizamabad,5985.0,583.0,9.0,6577.0,6568.0,63114.0,54082.0,117196.0,100.0,0.0,Green (Compliant)
Telangana,Peddapalli,513.0,72.0,3.0,588.0,585.0,2370.0,4057.0,6427.0,100.0,0.0,Green (Compliant)
Telangana,Rajanna Sircilla,834.0,51.0,3.0,888.0,885.0,4367.0,3718.0,8085.0,100.0,0.0,Green (Compliant)
Telangana,Ranga Reddy,181.0,93.0,10.0,284.0,274.0,0.0,0.0,0.0,0.0,274.0,Red (Service Desert)
Telangana,Rangareddy,237.0,61.0,2.0,300.0,298.0,878.0,1908.0,2786.0,100.0,0.0,Green (Compliant)
Telangana,Sangareddy,2224.0,468.0,11.0,2703.0,2692.0,14012.0,8067.0,22079.0,100.0,0.0,Green (Compliant)
Telangana,Siddipet,1701.0,174.0,1.0,1876.0,1875.0,10041.0,6168.0,16209.0,100.0,0.0,Green (Compliant)
Telangana,Suryapet,1743.0,297.0,2.0,2042.0,2040.0,9015.0,11078.0,20093.0,100.0,0.0,Green (Compliant)
Telangana,Vikarabad,2085.0,506.0,2.0,2593.0,2591.0,7987.0,6236.0,14223.0,100.0,0.0,Green (Compliant)
Telangana,Wanaparthy,1266.0,401.0,0.0,1667.0,1667.0,4693.0,5281.0,9974.0,100.0,0.0,Green (Compliant)
Telangana,Warangal,2462.0,490.0,0.0,2952.0,2952.0,54305.0,37305.0,91610.0,100.0,0.0,Green (Compliant)
Telangana,Warangal (urban),6.0,1.0,0.0,7.0,7.0,4.0,7.0,11.0,57.14285714285714,3.0,Yellow (Moderate Risk)
Telangana,Warangal Rural,660.0,70.0,2.0,732.0,730.0,3736.0,3433.0,7169.0,100.0,0.0,Green (Compliant)
Telangana,Warangal Urban,585.0,72.0,6.0,663.0,657.0,4643.0,3940.0,8583.0,100.0,0.0,Green (Compliant)
Telangana,Yadadri.,1380.0,205.0,1.0,1586.0,1585.0,6847.0,5827.0,12674.0,100.0,0.0,Green (Compliant)
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,548.0,141.0,27.0,716.0,689.0,0.0,0.0,0.0,0.0,689.0,Red (Service Desert)
Tripura,Dhalai,777.0,607.0,36.0,1420.0,1384.0,20943.0,14025.0,34968.0,100.0,0.0,Green (Compliant)
Tripura,Dhalai  *,28.0,4.0,0.0,32.0,32.0,197.0,450.0,647.0,100.0,0.0,Green (Compliant)
Tripura,Gomati,464.0,204.0,11.0,679.0,668.0,11757.0,2945.0,14702.0,100.0,0.0,Green (Compliant)
Tripura,Khowai,196.0,99.0,44.0,339.0,295.0,7029.0,2137.0,9166.0,100.0,0.0,Green (Compliant)
Tripura,North Tripura,1046.0,416.0,26.0,1488.0,1462.0,23177.0,24321.0,47498.0,100.0,0.0,Green (Compliant)
Tripura,Sepahijala,1121.0,577.0,30.0,1728.0,1698.0,13756.0,5869.0,19625.0,100.0,0.0,Green (Compliant)
Tripura,South Tripura,1348.0,804.0,6.0,2158.0,2152.0,22883.0,34673.0,57556.0,100.0,0.0,Green (Compliant)
Tripura,Unakoti,433.0,179.0,27.0,639.0,612.0,11699.0,4034.0,15733.0,100.0,0.0,Green (Compliant)
Tripura,West Tripura,1963.0,764.0,75.0,2802.0,2727.0,36094.0,56166.0,92260.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Agra,16314.0,12691.0,905.0,29910.0,29005.0,152308.0,82740.0,235048.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Aligarh,13830.0,11776.0,586.0,26192.0,25606.0,144160.0,55340.0,199500.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Allahabad,7254.0,5946.0,49.0,13249.0,13200.0,177827.0,81083.0,258910.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Ambedkar Nagar,3856.0,4096.0,50.0,8002.0,7952.0,53320.0,33900.0,87220.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Amethi,3890.0,3251.0,56.0,7197.0,7141.0,57942.0,35329.0,93271.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Amroha,5605.0,2476.0,61.0,8142.0,8081.0,64902.0,27770.0,92672.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Auraiya,2169.0,1547.0,17.0,3733.0,3716.0,43638.0,19543.0,63181.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Auraiya *,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Red (Service Desert)
Uttar Pradesh,Ayodhya,1027.0,634.0,32.0,1693.0,1661.0,3617.0,3774.0,7391.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Azamgarh,6717.0,13577.0,279.0,20573.0,20294.0,95316.0,78082.0,173398.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Baghpat,3482.0,3203.0,154.0,6839.0,6685.0,37736.0,20293.0,58029.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bagpat,0.0,1.0,0.0,1.0,1.0,2.0,6.0,8.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bahraich,14674.0,22360.0,2304.0,39338.0,37034.0,131149.0,49929.0,181078.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Ballia,4079.0,5860.0,37.0,9976.0,9939.0,77756.0,55249.0,133005.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Balrampur,4181.0,7907.0,236.0,12324.0,12088.0,66623.0,35489.0,102112.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Banda,4825.0,5563.0,203.0,10591.0,10388.0,58396.0,34095.0,92491.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bara Banki,5776.0,3218.0,92.0,9086.0,8994.0,114423.0,50819.0,165242.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Barabanki,1401.0,922.0,52.0,2375.0,2323.0,789.0,3435.0,4224.0,33.964700817907875,1534.0,Red (Service Desert)
Uttar Pradesh,Bareilly,17187.0,10017.0,607.0,27811.0,27204.0,166397.0,68411.0,234808.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Basti,4823.0,5216.0,80.0,10119.0,10039.0,69272.0,39929.0,109201.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bhadohi,265.0,277.0,4.0,546.0,542.0,3621.0,2919.0,6540.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bijnor,12935.0,3843.0,73.0,16851.0,16778.0,143040.0,74008.0,217048.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Budaun,7773.0,7407.0,349.0,15529.0,15180.0,77268.0,33050.0,110318.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Bulandshahar,115.0,70.0,0.0,185.0,185.0,61.0,159.0,220.0,32.972972972972975,124.0,Red (Service Desert)
Uttar Pradesh,Bulandshahr,9155.0,7521.0,209.0,16885.0,16676.0,133979.0,46853.0,180832.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Chandauli,4405.0,4986.0,175.0,9566.0,9391.0,61634.0,28910.0,90544.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Chandauli *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Uttar Pradesh,Chitrakoot,2951.0,2436.0,14.0,5401.0,5387.0,42495.0,20237.0,62732.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Deoria,4700.0,5443.0,114.0,10257.0,10143.0,78834.0,59779.0,138613.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Etah,6760.0,4345.0,159.0,11264.0,11105.0,63551.0,23878.0,87429.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Etawah,4173.0,2865.0,116.0,7154.0,7038.0,51467.0,27628.0,79095.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Faizabad,4052.0,2871.0,3.0,6926.0,6923.0,65237.0,29679.0,94916.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Farrukhabad,2844.0,2944.0,82.0,5870.0,5788.0,55262.0,21934.0,77196.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Fatehpur,6526.0,5582.0,225.0,12333.0,12108.0,71340.0,46574.0,117914.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Firozabad,7250.0,4926.0,124.0,12300.0,12176.0,81603.0,32164.0,113767.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Gautam Buddha Nagar,9002.0,9318.0,637.0,18957.0,18320.0,49113.0,40326.0,89439.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Gautam Buddha Nagar *,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Red (Service Desert)
Uttar Pradesh,Ghaziabad,11984.0,10693.0,393.0,23070.0,22677.0,103385.0,88637.0,192022.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Ghazipur,4323.0,6894.0,71.0,11288.0,11217.0,91279.0,54413.0,145692.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Gonda,7445.0,7494.0,328.0,15267.0,14939.0,99643.0,52432.0,152075.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Gorakhpur,7454.0,12090.0,425.0,19969.0,19544.0,81386.0,96778.0,178164.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Hamirpur,2040.0,1398.0,27.0,3465.0,3438.0,36831.0,17856.0,54687.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Hapur,4450.0,2771.0,41.0,7262.0,7221.0,39349.0,17406.0,56755.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Hardoi,12591.0,12290.0,312.0,25193.0,24881.0,150577.0,54520.0,205097.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Hathras,3815.0,2596.0,82.0,6493.0,6411.0,60241.0,20163.0,80404.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Jalaun,2791.0,2641.0,125.0,5557.0,5432.0,46744.0,27938.0,74682.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Jaunpur,5400.0,10237.0,216.0,15853.0,15637.0,109148.0,73932.0,183080.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Jhansi,4570.0,2519.0,71.0,7160.0,7089.0,68211.0,43794.0,112005.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Jyotiba Phule Nagar,61.0,23.0,0.0,84.0,84.0,20.0,157.0,177.0,23.809523809523807,64.0,Red (Service Desert)
Uttar Pradesh,Kannauj,3083.0,3455.0,100.0,6638.0,6538.0,49715.0,21938.0,71653.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kanpur Dehat,4032.0,3802.0,183.0,8017.0,7834.0,53708.0,21918.0,75626.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kanpur Nagar,11427.0,12606.0,675.0,24708.0,24033.0,92823.0,88615.0,181438.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kasganj,3206.0,2977.0,158.0,6341.0,6183.0,51039.0,23480.0,74519.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kaushambi,4356.0,3038.0,69.0,7463.0,7394.0,74241.0,23354.0,97595.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kheri,11282.0,12841.0,455.0,24578.0,24123.0,139638.0,50425.0,190063.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kushi Nagar,779.0,777.0,14.0,1570.0,1556.0,0.0,0.0,0.0,0.0,1556.0,Red (Service Desert)
Uttar Pradesh,Kushinagar,4449.0,6132.0,30.0,10611.0,10581.0,81324.0,66502.0,147826.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Kushinagar *,5.0,1.0,0.0,6.0,6.0,39.0,40.0,79.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Lalitpur,3376.0,1305.0,72.0,4753.0,4681.0,45154.0,30366.0,75520.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Lucknow,13739.0,11321.0,454.0,25514.0,25060.0,123838.0,93552.0,217390.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Maharajganj,6132.0,11265.0,474.0,17871.0,17397.0,58855.0,44246.0,103101.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Mahoba,1979.0,1029.0,12.0,3020.0,3008.0,31178.0,15161.0,46339.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Mahoba *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Uttar Pradesh,Mahrajganj,10.0,9.0,0.0,19.0,19.0,11.0,14.0,25.0,57.89473684210527,8.0,Yellow (Moderate Risk)
Uttar Pradesh,Mainpuri,5056.0,6483.0,187.0,11726.0,11539.0,47533.0,26258.0,73791.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Mathura,5851.0,5766.0,129.0,11746.0,11617.0,79993.0,39424.0,119417.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Mau,2590.0,4942.0,47.0,7579.0,7532.0,46911.0,40950.0,87861.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Meerut,14177.0,9598.0,252.0,24027.0,23775.0,109237.0,64415.0,173652.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Mirzapur,3536.0,4101.0,8.0,7645.0,7637.0,73940.0,34252.0,108192.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Moradabad,15196.0,6131.0,218.0,21545.0,21327.0,101759.0,58715.0,160474.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Muzaffarnagar,7250.0,4575.0,124.0,11949.0,11825.0,113738.0,56113.0,169851.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Pilibhit,8791.0,4631.0,213.0,13635.0,13422.0,94560.0,41070.0,135630.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Pratapgarh,5866.0,4386.0,56.0,10308.0,10252.0,78855.0,53105.0,131960.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Prayagraj,1428.0,1255.0,182.0,2865.0,2683.0,10696.0,9527.0,20223.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Rae Bareli,5812.0,3875.0,42.0,9729.0,9687.0,83330.0,45408.0,128738.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Raebareli,0.0,3.0,0.0,3.0,3.0,3.0,6.0,9.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Rampur,12051.0,7757.0,302.0,20110.0,19808.0,83353.0,41589.0,124942.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Saharanpur,13708.0,5359.0,99.0,19166.0,19067.0,114742.0,75974.0,190716.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sambhal,4744.0,3816.0,117.0,8677.0,8560.0,78323.0,25024.0,103347.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sant Kabir Nagar,2789.0,3343.0,37.0,6169.0,6132.0,53729.0,36811.0,90540.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sant Ravidas Nagar,1869.0,2547.0,4.0,4420.0,4416.0,44701.0,23372.0,68073.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,37.0,47.0,0.0,84.0,84.0,47.0,63.0,110.0,55.952380952380956,37.0,Yellow (Moderate Risk)
Uttar Pradesh,Shahjahanpur,12811.0,11033.0,447.0,24291.0,23844.0,114767.0,39721.0,154488.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Shamli,5530.0,2613.0,57.0,8200.0,8143.0,65022.0,38112.0,103134.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Shravasti,867.0,1570.0,98.0,2535.0,2437.0,0.0,0.0,0.0,0.0,2437.0,Red (Service Desert)
Uttar Pradesh,Shrawasti,1816.0,3151.0,150.0,5117.0,4967.0,35921.0,20643.0,56564.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Siddharth Nagar,1603.0,2586.0,152.0,4341.0,4189.0,0.0,0.0,0.0,0.0,4189.0,Red (Service Desert)
Uttar Pradesh,Siddharthnagar,4875.0,8739.0,399.0,14013.0,13614.0,65033.0,42247.0,107280.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sitapur,16237.0,13869.0,748.0,30854.0,30106.0,200310.0,64001.0,264311.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sonbhadra,2998.0,2023.0,13.0,5034.0,5021.0,72009.0,31746.0,103755.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Sultanpur,5465.0,5837.0,132.0,11434.0,11302.0,60800.0,37665.0,98465.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Unnao,9838.0,8943.0,367.0,19148.0,18781.0,92856.0,53534.0,146390.0,100.0,0.0,Green (Compliant)
Uttar Pradesh,Varanasi,9479.0,13404.0,451.0,23334.0,22883.0,102481.0,79930.0,182411.0,100.0,0.0,Green (Compliant)
Uttarakhand,Almora,1228.0,131.0,8.0,1367.0,1359.0,16853.0,15555.0,32408.0,100.0,0.0,Green (Compliant)
Uttarakhand,Bageshwar,675.0,65.0,2.0,742.0,740.0,8018.0,13477.0,21495.0,100.0,0.0,Green (Compliant)
Uttarakhand,Chamoli,1006.0,77.0,7.0,1090.0,1083.0,13657.0,14745.0,28402.0,100.0,0.0,Green (Compliant)
Uttarakhand,Champawat,769.0,96.0,1.0,866.0,865.0,11728.0,11486.0,23214.0,100.0,0.0,Green (Compliant)
